Coord,amplitude,xcentroid,ycentroid,sigx,sigy,ellipticity,SNR,Magnitudes
"(372, 629)",3.0511819821431976,7.756181886563653,3.6295883890456895,0.7470284877669962,0.7981758638373657,0.0640803341565227,1683.8056917907359,18.824348479532524
"(370, 630)",3.048339166408818,6.75597776461391,5.629428954551651,0.7485221911972046,0.799542091800257,0.06381140045819911,2084.4419456532532,18.77585530361845
"(526, 630)",1.296467137383446,10.936689561289047,6.6997569330416225,0.6674087784717093,0.7302273979278628,0.08602610588757886,753.2802796952182,19.905567943712306
"(607, 630)",0.09589628019872846,6.2798976352638824,9.012296933891227,0.7988039109534008,0.6422928576766447,0.1959317563805547,162.31234663031134,21.915559911567364
"(111, 631)",0.11743434936166293,4.693507213044315,6.498590925228121,0.8507514073381707,0.8184403333227349,0.03797945408815784,527.3004978105718,22.32324448188711
"(556, 632)",0.11162215461774982,7.8566109939709206,8.366393199043278,0.6731111681050245,0.7639148704035803,0.11886625829208397,183.26500100099193,21.890185038489285
"(618, 632)",0.011802270215374269,11.039387619635015,8.191959285069592,0.5699931791504937,0.556104730405443,0.024365991125981257,30.900933515929886,24.3261903214714
"(680, 633)",0.11884390605661613,10.857824921889963,9.838298715272714,0.5416498671830127,0.5633422017233001,0.03850649653785776,92.48411780642533,21.36667595963953
"(488, 634)",0.09680507488472344,11.401753753964233,3.912401295967545,0.9046176013057343,0.6965725867141068,0.22998117026612486,462.3065218363787,21.734851019350344
"(555, 634)",0.11138132191266811,5.8568479476042095,9.366161139378619,0.677375777048006,0.7697937991787468,0.12005555543489288,194.15205783006925,21.885539715700624
"(557, 634)",0.11165643702479275,5.856569571534606,7.366431056915441,0.6724806327486216,0.7630376512186512,0.11867961997078458,181.00965573883838,21.895029522496863
"(572, 634)",0.05293372009711266,8.118447165970393,9.938464549397183,0.7339559812442441,0.6262405491439879,0.146760071247939,51.33025059089564,23.61201999444733
"(214, 635)",0.03956970211573484,6.2729794067927855,8.214491742514983,0.7926685872017696,0.6382767383439222,0.19477477895632533,60.834438164829166,23.800540101423387
"(349, 635)",0.03068320448827129,7.185507141057252,6.468944018642352,0.7453257320943804,0.6454273122878652,0.13403323608028206,49.78165015165725,23.22279180016981
"(576, 635)",0.05285191106068895,7.120279438439054,5.937261648858608,0.7230433006620681,0.6171534105810492,0.14645027480934936,10.446349770987517,25.23394149781921
"(677, 635)",0.7506230782876543,10.752677651485715,5.061327003419852,0.7213371599633174,0.6698861410159085,0.07132728189134929,522.4002928372141,20.26004601365461
"(679, 635)",0.11930440131954402,8.88047130627704,10.862433154023122,0.6451605259975747,0.6698604212979841,0.03687319703491154,576.3523191340377,20.277727702545747
"(681, 635)",0.11906270950023325,8.866897134601647,8.847601162529346,0.5689910470605075,0.5906715450718396,0.03670482892263793,130.7261025308774,21.178308218857993
"(454, 636)",2.636987552703226,12.832810179690139,8.879270163924518,0.6716968852074803,0.662786722621314,0.013265153944273522,995.4987747463887,19.198575553097577
"(487, 636)",0.09726860337946902,9.40646340789709,4.912032592864932,0.8819470327229533,0.6814207036014442,0.22736776890375965,244.75195176558015,22.08002884370748
"(746, 636)",0.02212633085543939,8.364308041732688,11.619194973672219,0.9659146946596888,1.0108189009096642,0.044423591812108754,82.77958962630224,24.027906664638103
"(751, 636)",0.023296738977156988,8.33511671240843,6.577910450549937,0.8660833960979804,0.9039731044733129,0.04191464125186384,27.558879302212716,24.82561239151105
"(753, 636)",0.022948873312845158,8.343335700447295,4.589348343941137,0.8971211799955782,0.9357337070461328,0.04126443961545889,67.11332780655768,23.97974290916074
"(602, 637)",0.08398373564466566,7.588141166942975,9.302351578002789,1.087784589999423,0.8853348624778135,0.18611196498170368,145.7917093749862,22.344785030446623
"(604, 637)",0.08418512351123521,7.590230138367081,7.302665726748278,1.0821153313812946,0.881694601228116,0.1852119865054922,149.27443148326452,22.294256008400694
"(679, 637)",0.7488443043384061,8.752069304958853,3.060897055470063,0.7281680162825073,0.6739761636440217,0.07442218200567163,680.3678038044528,20.260141321850256
"(681, 637)",0.11949224974586496,6.875807548626719,8.857202254529101,0.6081568200873394,0.6308515601501666,0.03597477044746478,259.9885908008471,20.761021817501536
"(742, 637)",0.011046651839067827,9.006883003778315,4.63820196076557,0.702775148797594,0.8089235439564905,0.13122178968820553,43.834293957273154,24.831097523257164
"(744, 637)",0.0014187662037745874,8.902775114857729,7.901563651773117,0.6036907764168424,0.6826076924385901,0.11561093860489613,130.3487185116937,23.757387724701957
"(748, 637)",0.023083399401150728,7.340082169893633,9.584791893660782,0.885195713896498,0.9234238549033519,0.04139826018557313,6.420198207642657,26.481159562787113
"(755, 637)",0.021709909556479196,7.374800390767326,2.6344825858803165,0.9962096939395043,1.0478989080829963,0.04932652734417975,171.78606359528416,23.353308925540183
"(451, 638)",2.6363038915957437,10.832894229574178,11.879402883271473,0.6731356730898623,0.6640398768943719,0.013512574892574625,1267.461550918476,19.159352792409514
"(487, 638)",0.09723897577713836,7.40611118775746,4.91207416759225,0.8836792630076002,0.6825658816228799,0.2275863990518816,215.4793355126834,22.242375396712788
"(588, 638)",0.037616244140556254,7.978965201653952,11.343248759816786,0.668888429866571,0.7608757301380716,0.12089661508168781,342.6633980653161,21.959741979763336
"(746, 638)",0.021939594700292723,6.369055060844545,11.626015703676517,0.9797365797903836,1.027457269238521,0.04644542491144632,103.1226215964452,23.843568337095228
"(453, 639)",2.6353499245355203,9.832997059629001,9.879573378096797,0.6750455482553229,0.6657009341436526,0.01384293865180175,1932.7117231002876,19.08736191811711
"(602, 639)",0.07964456132896122,5.5422484065744175,9.293934115682061,1.208820918311361,0.9621664470389931,0.20404550213850292,356.3007075151595,21.94585955672658
"(604, 639)",0.07924884195656987,5.537956194448135,7.292974181807424,1.2198217824941129,0.9690948064471604,0.20554394063557602,396.78733254051826,21.885696968041643
"(740, 639)",0.011046391266672674,7.006884620612894,6.638190125854558,0.7026515431360897,0.8087298479899955,0.13116655100284869,8.855296217413708,26.566659565712577
"(748, 639)",0.02255941590422558,5.353205055433054,9.6034342690306,0.9312389961172649,0.9716592915926314,0.041599247622193025,44.7610050935555,24.556590665818476
"(752, 639)",0.02209415709067982,5.365126989097583,5.6203558635538355,0.9682475021416576,1.0136191078364112,0.044761987361899847,62.27899391922425,24.345774894452674
"(451, 640)",2.635698420729899,8.832965965958673,11.879518194989574,0.6744021869034754,0.6651430204891573,0.013729443044708467,1655.58771187564,19.111934627799585
"(750, 640)",0.022143567106543003,4.363855232980771,7.618550867521504,0.9645079556675281,1.0091662202529568,0.044252635184553246,65.19253049253282,24.28121458353597
"(286, 641)",0.02885911605027591,11.851711248076102,9.778112292778625,0.7458256049842193,0.7653489263024367,0.025509046458768392,80.48606740241551,24.20631585738662
"(288, 641)",0.028814303958695962,11.85149675322126,7.778337739331989,0.7504307406564598,0.7697021800110999,0.025037527312657737,82.09423317012339,24.234382627364468
"(222, 642)",0.028795820277357356,9.677381981545096,10.512862054889576,0.7584641849425329,0.7441247038108096,0.018905943637681055,121.92194480159382,23.02362381151648
