Coord,amplitude,xcentroid,ycentroid,sigx,sigy,ellipticity,SNR,Magnitudes
"(355, 22)",0.030112839009254017,5.1363326981788315,5.175208873907605,0.7586143709227243,0.636114887629636,0.16147793660181886,130.96623399663477,20.619639541299968
"(205, 26)",0.018887896386133845,8.925272656124415,10.172658944783096,0.6582222767711563,0.911416806846644,0.27780322699062365,20.21472611440901,22.441007202031777
"(491, 27)",0.01811749471273106,8.132114396354522,8.085262369130012,0.5596710663741524,0.5420758025402893,0.0314385804287769,60.7341527836558,20.800894268183605
"(207, 28)",0.01911509857291678,6.9281633982664035,8.188346444337627,0.6791957612742018,0.9461201298602328,0.28212523987356963,100.55359419386289,21.167351146937612
"(214, 28)",0.011553215871428844,8.171888103133245,10.406292038702327,0.6778759818147874,0.5220703029665936,0.22984392872436032,24.365255083415114,22.19996156739918
"(599, 28)",0.13897203533682992,11.43533366597938,8.455610497575277,0.691907169132865,0.6579560319891132,0.04906891944233083,266.7643387611315,19.562039270068283
"(216, 30)",0.011786406867967846,6.167294587973487,8.407210822503917,0.682885958448362,0.527615429596654,0.22737402479985114,20.16287742236754,22.551978026499455
"(218, 30)",0.007647008627588781,8.335786836842225,10.013778255665388,0.8138232967524122,0.8934429959797212,0.089115589450674,35.16396018832502,22.00331620625866
"(596, 30)",0.13878415125797963,9.435453602480017,11.45622487073721,0.693742888853648,0.6595322087655715,0.0493131974939689,269.67683510473194,19.620873801316627
"(220, 31)",0.007741978869958904,7.336425651585629,8.01479830316889,0.8135812873284634,0.8934349401714053,0.08937825156873991,37.35693325619879,21.999260772114248
"(602, 31)",0.138078202729543,8.435868976528404,5.458658025593617,0.7011675605590489,0.6657396558055932,0.05052701628867229,489.70788681538363,19.321763548082394
"(605, 31)",0.13850596395129847,8.435608346172,2.4571401247750315,0.6966208569607212,0.6619297298362544,0.04979915082620445,348.44425940922747,19.464422417368354
"(607, 31)",0.12020119019142372,8.419564202887454,0.3219580428909488,0.6868581486455398,0.9422831332867834,0.27107031381352875,97.26183301479158,20.315944157514267
"(666, 31)",0.005686134168233462,8.845318155827444,6.920374562817967,0.8120338105978447,1.224760747811478,0.3369857647308946,111.83021881865619,21.368990721550027
"(181, 32)",0.00982147600784374,7.889668418131725,9.335855401353394,0.8642869120323313,0.5361894860730271,0.3796163304009754,46.24235245099685,21.670291270608907
"(598, 33)",0.1402062637072156,6.434944714984062,9.452077984241983,0.6796863188408997,0.6481268250105076,0.04643243942913544,109.10754641108781,20.154138958082193
"(600, 33)",0.13959264126930623,6.435113930741091,7.453754417163189,0.6856139864196412,0.6528777726972728,0.0477472956660655,167.2174452170998,19.85689504233752
"(602, 33)",0.13891775104210455,6.435381952189312,5.455794664961718,0.6923901732526051,0.6584027877955478,0.049087041916549,264.7736465744532,19.588137371402873
"(140, 36)",0.1733120344492835,13.398794166165297,11.46918631804036,1.4238062124535231,1.0235863619244425,0.28109151865506754,326.03709839547435,18.455473012980846
"(144, 36)",0.17239604696842287,13.389339598511814,7.467350944781914,1.453254060441728,1.0482649620732298,0.2786774242663381,732.9335114142782,18.05304415113723
"(386, 37)",0.007651795303996932,12.53095673904507,12.496590960865888,1.5058266332791406,1.3422086204317747,0.10865660709630665,81.8917293116328,21.41737802853934
"(391, 37)",0.007621994618042838,12.529528702350845,7.510674206056765,1.552031405280547,1.4155715429321911,0.08792338987733905,134.90037431346616,21.06505884803463
"(112, 38)",0.15031633177434536,12.398533137155358,10.323935444840563,1.5878428029568266,1.1276147303761752,0.28984485852354547,910.3562708850108,18.06767331255339
"(144, 38)",0.1724464549527406,11.384742530988207,7.467161392973883,1.4547141235789791,1.055373987979152,0.27451451053306986,916.4289760562481,17.984028113607145
"(394, 38)",0.007582917792593503,11.533181476632246,4.502883973913817,1.5282194844136854,1.3658621129952826,0.10623956380237654,74.08218100328905,21.556230512186765
"(587, 38)",0.01572709692950224,13.484157399717239,5.9623999309369475,1.5884191043468388,1.0862617082707067,0.31613658807171063,69.9001123610988,21.055722103857853
"(110, 39)",0.1508198147828458,11.40290399516463,12.32536356622584,1.5720378989866148,1.1148160077854308,0.2908466084029677,652.6715625770505,18.177240041489213
"(142, 39)",0.17254112277676176,10.385503622186267,9.467321754800624,1.4521064628854525,1.0532265198911799,0.27469056380457535,848.919676856264,18.012148240972778
"(388, 39)",0.00757381674144286,10.533514097039761,10.504134096426583,1.534971012855926,1.3740656669280578,0.10482630914866076,79.0969210619649,21.50388773912902
"(392, 39)",0.0075671753581575,10.534871080891577,6.510380642294894,1.5632409917538104,1.409083104066392,0.09861428180338827,92.47184289391066,21.439412607503016
"(116, 40)",0.15032209417456754,10.397869670384683,6.323753677671706,1.5878366714369518,1.1288725347617066,0.2890499664930237,964.7247228858798,18.029823156285495
"(140, 40)",0.17259539934521778,9.385940782481454,11.467411788591606,1.4506340528450221,1.052009880102071,0.27479306166924655,759.470632200688,18.103214334094694
"(161, 40)",0.04791755948048077,12.332069684826829,7.271435589522373,1.4809490007121122,1.2138055163874593,0.1803866873175224,330.8174853557888,19.40962691573062
"(435, 40)",0.021201489122064467,15.372776603059608,6.62134105847468,1.2120398508967831,0.9643375814315521,0.20436809011020318,49.326068641679065,21.647890968365495
"(112, 41)",0.1500541081860856,9.395352083490739,10.322917978519067,1.5961115976041393,1.136125061056168,0.28819196429525307,1132.0098278756445,18.027500981870766
"(138, 41)",0.1725340287158217,8.38494061489721,13.466864119322967,1.4551859211432194,1.054740085380012,0.2751853422610152,812.2637304668028,18.1320807021632
"(145, 41)",0.17225169673412932,8.383264991288435,6.466841798153752,1.459899839926795,1.0595822280350213,0.27420895663078304,1025.5437984377452,17.97636095560209
"(147, 41)",0.17228759851471362,8.383531392071225,4.466899280174679,1.459023904411274,1.0588635625052596,0.27426578872090646,994.4657691611709,17.990243765678933
"(390, 41)",0.007565820699366622,8.535782182223349,8.51283017831491,1.5752996571105307,1.423891983090461,0.0961135700986483,95.12753253235248,21.457178036504587
"(431, 41)",0.0222871250164158,14.248470931948042,10.625174172445647,1.0161175048309044,0.9803878848355263,0.035162882073686896,78.45678190997278,21.248232991293726
"(433, 41)",0.022369948993767166,14.253830938796435,8.625003161845726,0.9969629743885199,0.9608594990609011,0.03621345652255803,53.58147575512675,21.523657662787592
"(475, 41)",0.009981408346824249,6.216629399778554,7.666529766517853,0.734517464144821,0.5197267564238761,0.29242423523723826,7.676287424108328,24.217455817607025
"(117, 42)",0.15030174234931126,8.397674641983565,5.3236895017379835,1.5884452895332641,1.129414504757216,0.2889811741082541,956.8578694734488,18.05048402820841
"(143, 42)",0.17305661431247263,7.389836213231352,8.468195551423609,1.4375828210716952,1.0412381076283024,0.2757021770390412,587.1461622423817,18.143336811502344
"(161, 42)",0.04817351629843573,10.340428659730513,7.276023737889623,1.450224709227954,1.18712503067908,0.18141993918234833,247.05198355052033,19.50046897482025
"(385, 42)",0.007798180314237463,7.547812232688589,13.49254027958222,1.564021873348686,1.3596186193838158,0.13069078984632598,90.97995408380694,21.53786551915799
"(388, 42)",0.007563801874187998,7.536430182345475,10.514539316195126,1.5838265503534743,1.4344535345329852,0.09431147355570746,104.547688660898,21.38953800241476
"(393, 42)",0.007571257121247057,7.533948232094035,5.506632485686927,1.5459597782391619,1.3876019106763673,0.10243336844323536,52.33692848215234,21.99198955977409
"(435, 42)",0.022224264893820907,13.2429013024193,6.625386184089803,1.0321430852402087,0.9995183198330342,0.03160876226727982,141.23286824105142,20.757212442608576
"(639, 42)",0.0055592559023116585,2.0756879421538685,8.117314418457305,1.365322340897911,1.0192618857339162,0.2534642881009377,16.17666937799258,23.690229548976376
"(114, 43)",0.15003706615305795,7.39519494826265,8.322865030866343,1.5966277335419046,1.1365792622784614,0.2881375925012196,1140.7232708178278,18.030677000940607
"(159, 43)",0.048525829677119,9.355168492856174,9.283273688492448,1.4005432690365178,1.1443721050939455,0.18290842532755258,126.65404009442584,19.913861835078457
"(252, 43)",0.005905211347548739,11.671602939330013,8.08881769938888,1.5384642994335436,1.1533868170266544,0.25029991436829124,7.418400065073539,24.275850623643286
"(432, 43)",0.022123035154913887,12.238201132180954,9.625669297828182,1.0510851757904331,1.0175117287657673,0.031941699681396485,188.6785387473289,20.594519515471397
"(439, 43)",0.022149064475123617,12.23908498917582,2.6257824530556717,1.0477004206913563,1.0136492834878181,0.03250083376034962,174.004718018396,20.654754017138146
"(487, 43)",0.0027758388258994006,9.375449980630176,9.010590460982584,0.9526483711040383,1.1622553002139038,0.18034499741260712,35.790708144004206,23.00208701606173
"(512, 43)",0.009377705922711428,13.878340831266199,4.729106697821981,0.8052394414907722,0.9906309210716868,0.18714485449369367,51.70876303237766,22.3253393933891
"(25, 44)",0.03086540920492485,10.951909473537329,7.575748394300105,1.054794024961357,1.3122989536119345,0.1962242886362351,184.40094454259022,18.846549849821372
"(111, 44)",0.15018769768920545,6.396600206964107,11.323332579647818,1.5919738273811996,1.132510832129359,0.2886121538867622,978.3979648012358,18.09717311779498
"(146, 44)",0.1733489859823669,5.392398533677409,5.468694723278163,1.4289021634981054,1.0341567521079116,0.2762578302938634,461.1469441792784,18.268409774663077
"(161, 44)",0.04780806926846942,8.32914191234102,7.269805745439274,1.492560541576516,1.2237752933701151,0.1800833136875618,444.14346989999274,19.181181198448698
"(163, 44)",0.047556108794953006,8.3223484813934,5.265952654154554,1.5197288364721577,1.2473569892262282,0.17922397779738353,620.9240189835607,19.06478446452762
"(430, 44)",0.0222070037715848,11.242173991154806,11.625431057442801,1.035252676360607,1.0023305905385618,0.03180101493461629,153.54873996444954,20.689107803453908
"(493, 44)",0.0026590686368086025,8.371896271407568,3.0150171410133755,0.9329304236279092,1.1599885983229232,0.19574172972328163,38.00202175169183,22.744101448984942
"(509, 44)",0.008759800298675085,12.844380660233409,7.745426269895387,0.9181682157822576,1.07916901011253,0.1491896012780093,158.3862555649251,21.420905765863658
"(114, 45)",0.15000840612979793,5.394924619786026,8.32276583486466,1.5975104685719423,1.1374206990695739,0.2880042281748896,1130.8555638294777,18.06161594268397
"(141, 45)",0.17294028636510198,4.388771276149441,10.4679709976775,1.4412088819625752,1.0444242219658488,0.2753137764849204,578.7589350544446,18.22618743106463
"(175, 45)",0.03660722997318247,12.672507667470791,9.20120831090536,1.227653483149043,1.1054712687447197,0.09952500121688646,236.53122460150195,20.108526941665588
"(427, 45)",0.022717005826073226,10.255129653704385,14.615850396419829,0.9886600851202539,0.9316346766339375,0.05767948898167585,37.26076611529807,21.902652108429407
"(437, 45)",0.022199939368846643,10.241833426024924,4.625451044140813,1.0365880282145474,1.0036107393842664,0.03181330280948946,123.77196550944822,20.933608456275913
"(112, 46)",0.15021479777521166,4.396793536165728,10.323322712132004,1.5916159799058556,1.1326260039830773,0.2883798489821192,957.1319614843394,18.126702179315657
"(116, 46)",0.15068240035262961,4.4014343062989045,6.324846158202384,1.5767992450523471,1.1193924218632072,0.2900856431942005,681.4104224643186,18.215440806867207
"(161, 46)",0.047625702187100244,6.3241802424660145,7.266989377283599,1.512308818251871,1.2408992882678653,0.17946700218129852,549.7894674580658,19.124572597737554
"(173, 46)",0.03665821892874364,11.67573041680468,11.201104769056935,1.215061959409845,1.09524423328109,0.09861038377577913,212.95723494828627,20.0950994570153
"(177, 46)",0.03653445776328911,11.668344520976348,7.201348597988862,1.2442006042561202,1.119071807405273,0.10056963195710622,283.0436794507329,20.102785600473446
"(392, 46)",0.007591981834047457,3.5348393390969477,6.504122183218989,1.5303310536129462,1.374383049326303,0.10190475055607529,209.22559082184569,20.45306125385833
"(506, 46)",0.009526694784546671,10.88628647398599,10.72397791139302,0.773555968670458,0.9609823103584989,0.19503620375501052,27.831344546659842,22.872434483187654
"(530, 46)",0.006655156861601753,12.117634275597602,10.332220593886676,1.2177426300897485,1.0596839915888037,0.12979642380532885,30.83694070876067,22.596981320752633
"(585, 46)",0.015511148908939919,5.594186835836823,7.973295907064824,1.541242104550793,0.9618268932264213,0.3759404246831465,46.05936273564638,21.10856480881459
"(658, 46)",0.008847456484856915,11.885429151727305,5.623236662553975,0.8368951078172248,1.0002727499662625,0.1633330930534178,75.27936837880598,22.1318233050713
"(158, 47)",0.04772209709522252,5.326756724015813,10.26844495270302,1.5020634409923117,1.2320593085733982,0.17975547839746375,469.9801424250028,19.202056608920692
"(438, 47)",0.02214665143920424,8.239284570015675,3.625609520457278,1.0468108708524224,1.0133836996669854,0.03193238828157863,125.69546681261261,20.999793833361977
"(511, 47)",0.008467376780860084,9.825383247486181,5.753352423201971,0.9729117204460345,1.1191355737078938,0.1306578547739251,212.64289698937134,21.222261877974574
"(515, 47)",0.009532751568597118,9.884069968260889,1.7290359831756914,0.7863074641124081,0.9659728892570307,0.1859942728649565,47.68086860144213,22.36506427797223
"(535, 47)",0.006685478174022613,11.110282883696634,5.329591960655093,1.2405857501540587,1.087102177418009,0.12371863268378647,46.02553377821151,22.273878221845806
"(537, 47)",0.006654039955300255,11.11811171901851,3.332443010614188,1.2168016445822492,1.0577102302411394,0.1307455615707429,35.6581603533138,22.43339863750544
"(566, 47)",0.020202885001759565,12.055368956681473,12.011450798591492,0.873940827951375,0.8160727936066846,0.06621504854091798,70.29654809335246,21.423369777152274
"(568, 47)",0.0202089059812326,12.056924874899652,10.011129192373478,0.8640187369042911,0.80832712066893,0.06445649134288411,53.70139404380786,21.631465985849147
"(654, 47)",0.008795504350197565,10.884329808408877,9.620281884897185,0.8507852505279224,1.0185337959661735,0.16469610149668734,76.86878666895805,22.20423530302137
"(505, 48)",0.009204454256675968,8.869342309558434,11.73403688422796,0.8381108598019521,1.0183975559143668,0.17702978082124765,66.49947015510214,22.160210256581344
"(532, 48)",0.006738783449939396,10.09249933936784,8.32406234375328,1.2926022929493355,1.1527682820239613,0.1081802281243942,106.2121259273029,21.662599949899835
"(658, 48)",0.008572342767441468,9.878649331596991,5.609582573989885,0.9085249836965983,1.0937734840614977,0.1693664209860144,273.9539754700146,21.279222508046452
"(559, 50)",0.0038618345892209435,9.085388891351888,4.778116877903417,0.7599161608907643,1.226292959869716,0.38031434105966055,30.075094380415916,23.14403751505626
"(719, 50)",0.07188252767678427,12.139450519587736,4.4100876289387685,0.9805946223526705,1.0358919651726688,0.05338138018164951,856.5073447133321,19.408937338749723
"(398, 51)",0.006165428102718524,10.278144974363768,11.053467642482621,0.8886198019102383,1.015636732416167,0.12506137918403126,108.34657728320457,20.873227060333242
"(561, 51)",0.016744451231050145,7.9296639014574195,16.999999999992305,0.8904455621843814,0.9814129601336173,0.09269023504320839,45.15302296616806,22.67103336865005
"(563, 51)",0.020481433861494418,8.048309089976113,14.993653786675912,0.9329641186712367,0.8189795996391354,0.12217460109231482,119.34569136065465,21.450436498805153
"(716, 52)",0.07192277699698013,10.14007991570451,7.409507039982419,0.9750963822836369,1.02982763888376,0.053146035835129446,630.1235481320581,19.470099577312894
"(718, 52)",0.07186868385846285,10.139248991196405,5.410274993235269,0.9823637127962109,1.0378416765391298,0.053455131931028466,982.9535754080915,19.362425152550266
"(396, 53)",0.0285700110202973,7.340724991474394,4.868751675868139,0.9995949026581312,0.9340715746854854,0.0655498820556264,187.51961367017648,20.56748560160829
"(429, 53)",0.014533885367824169,11.157596064157529,6.846339300273427,0.8723376751594879,1.017392698822516,0.1425752551899656,83.38204449266621,21.12637984329138
"(720, 53)",0.07186930129907701,9.139224767656042,3.4103109563493144,0.9825963290604143,1.0380260104331862,0.053399125663180835,990.3679032118046,19.368616313335494
"(144, 54)",0.018701434482857097,8.603470640236322,11.247531881058096,0.8180029006496203,0.9621803965041885,0.14984455760935944,71.16495500741227,21.58688661157371
"(146, 54)",0.0186253458546439,8.600281366405321,9.247850785482099,0.8288680688121711,0.9717814785092325,0.14706331912838944,88.96688631664526,21.420178407022547
"(642, 54)",0.029107517126320006,10.669684055040506,2.3037600028338745,0.9948553553421645,1.052567467884628,0.05482984635507404,203.6276135615629,20.78743719665154
"(715, 54)",0.0719214712443354,8.140057587750318,8.409527431104484,0.9752984736131269,1.0300504143494507,0.05315462231128121,634.5261614614654,19.471562648284177
"(717, 54)",0.07188833378901487,8.139537853148294,6.410006637448979,0.9798326866219775,1.0350521835241462,0.05334948109974247,831.3120863678716,19.39964742255267
"(278, 55)",0.019127035470359127,8.959486705190173,10.734619178844442,0.884591355463848,1.00426463561908,0.11916508449135954,253.89561777603842,20.967560885746032
"(685, 55)",0.011571156273237024,5.097608394129579,13.221526004303145,0.7871648518069878,0.9690535539535815,0.18769726544473964,103.00175707753998,22.139131469941482
"(273, 56)",0.003302273846302894,10.99085744068014,6.9727096730877625,1.0572908323350685,1.2545749886142936,0.15725178492290037,129.28364643282285,21.588000994723927
"(716, 56)",0.07188552986574681,6.139496011661037,7.4100453769283074,0.980197270443932,1.0354540976617488,0.05336482548342525,835.4248480045351,19.414032585177807
"(719, 56)",0.071888434805716,6.139537538477248,4.41000674569377,0.9798389949384448,1.0350586209555783,0.05334927404029932,798.4022350122011,19.443947196820233
"(248, 57)",0.006448055446828965,8.834224580155038,12.978944099086133,1.0221489979883656,1.0753923405167896,0.049510620935646066,154.9036746481475,21.94827813623474
"(459, 57)",0.013646646693789198,5.665885867686514,4.834770118392687,0.7808747683217628,0.9302140613831651,0.16054293227877559,154.27274516224807,21.704041595520103
"(630, 58)",0.03219281540983621,10.803009366285119,5.73441465727502,0.8693983909655195,1.0241952664903005,0.1511400028778076,463.74286822301815,19.779606865791997
"(274, 59)",0.003567902107801847,8.005176684134362,5.931914590354448,0.9705216233935473,0.9877832860494714,0.01747515158406876,75.21500854997811,21.91423579630385
"(294, 59)",0.0135513563277809,16.999999997431217,9.552434420593361,1.0860899848926036,1.2599031328304025,0.13795754880561617,3.5939894233356586,24.969118124794313
"(628, 59)",0.032645439076597164,9.803946307609406,7.740346358922683,0.8259958312971689,0.9739736157874506,0.15193202576708686,96.92779719461387,20.908374530573475
"(630, 60)",0.03242715480051159,8.803540608533599,5.737166379558729,0.8483580205402068,0.9999453551782325,0.15159561855358228,275.47611878294447,20.04547722694595
"(628, 61)",0.03285629372995379,7.804079876493315,7.744301333396125,0.7983580251249343,0.9414686857393528,0.1520078817088123,5.629968093100696,23.704529746931833
"(632, 61)",0.0322053491347455,7.803039666712427,3.734555318358769,0.8682884791856649,1.0229128886676895,0.15116087713335769,457.9090437589426,19.775748154552687
"(491, 62)",0.008535117314314312,9.362134090240337,0.41645635215391746,0.7765643017891243,1.125417025639826,0.3099764051040286,37.74576281726634,23.07767386680345
"(630, 62)",0.032865930441966014,6.804069596777706,5.744491542183937,0.7970441966296374,0.9399078428959621,0.15199750416609525,36.312525543533205,21.66800713255069
"(8, 63)",0.05442566336376723,11.025079022653363,10.308895698164468,1.0754535205440867,1.3813916096163164,0.22147093332730206,33.02005351068519,20.370123828766047
"(347, 64)",0.010981193278682192,9.628699063153851,8.926623701659745,0.941284431835282,1.0268880090849373,0.0833621353957934,132.80948372514607,21.624419307182478
"(381, 64)",0.017124963714945228,12.782163530651081,9.67690525732739,0.9166454595385175,0.8822568805575046,0.03751568136095462,35.235767810138356,22.39218945091354
"(209, 65)",0.03166162611748116,10.370474652086543,9.931124154835333,0.9374316524327594,0.8310387012795122,0.11349408874464972,631.0607320599628,20.36515066685201
"(211, 65)",0.03171281527153099,10.372197536301808,7.931239747595846,0.9311786747487492,0.824990152522891,0.1140366774985585,451.0605351737491,20.505410159902233
"(349, 65)",0.011085414958299518,8.635116880708466,6.927289159251531,0.9248864167955523,1.0037653663321475,0.07858305554496892,120.94674303888321,21.61313676368946
"(443, 65)",0.0036574788865941154,6.50180157384826,11.812382904788088,0.9511029152601103,0.9210597527683211,0.03158770939480604,49.17657053933523,22.91959172210567
"(11, 66)",0.05347792379265879,8.02995576296348,7.2992868598928755,1.066310602526798,1.376285278005006,0.22522559852382618,13.945193326380348,21.137595457180687
"(380, 66)",0.01687526890418027,10.769256604627701,10.688359309413292,0.9652063656152847,0.9136587302522812,0.0534058178637723,134.80108509452006,21.232012737251047
"(208, 67)",0.031686833127068395,8.371310058194608,10.931181232097199,0.9344040507642266,0.8280984678500644,0.11376832412832272,540.8682552863726,20.418742978847952
"(210, 67)",0.031674897878449744,8.370910105255092,8.931154273954192,0.9358588461818707,0.829507951449512,0.11363988828683991,565.3930934711767,20.424047402388638
"(11, 68)",0.05400583604800747,6.027099827233938,7.30456749128057,1.0718248375564425,1.3795584352082728,0.22306673628172302,59.441594974581186,19.656452123700753
"(89, 69)",0.006545290222233752,3.2032682654124978,7.149714053944948,1.0125028611812394,0.6406033001001392,0.36730717051724926,6.746687499738373,24.781988572145863
"(179, 71)",0.023016441833232242,6.511413370251102,10.996440231056598,0.8600037167500142,0.8992606550462604,0.04365468240598913,377.2201957883465,20.371618335462074
"(180, 73)",0.015452694160554708,12.210816012932327,8.93458749272425,0.8869073966143769,0.9988847928439536,0.11210241364348195,317.3557444492682,20.428456286061873
"(593, 73)",0.003513429212565809,11.049734176286151,9.28396503504419,1.1604965862194516,0.7462206804281855,0.35698158073937325,67.18932190019058,22.625921836966285
"(694, 73)",0.012805694816224822,14.712064925370104,9.059884665835632,0.6458105134388267,0.8106598278258013,0.20335202106795192,25.109458046971092,23.258186182867107
"(382, 74)",0.017186194861759804,9.68937381500951,4.323187994260813,0.8251550706961717,1.035273920961379,0.20295966701265522,268.8905053076053,20.4669062686908
"(610, 74)",0.003974599730669636,9.533422482169426,5.75295417812224,1.3269624344089606,1.4271429512409275,0.07019655371233702,177.1104301200771,21.61437192116145
"(146, 75)",0.03835242968624164,14.120280051677371,9.001060928808966,0.9237039406910245,0.7831941956312374,0.1521155630825517,170.83461136795654,20.87201124460428
"(178, 75)",0.015766142568790498,10.216830287259675,10.943352526695046,0.8301711537760726,0.9450207345058772,0.1215312813108338,143.87415510010032,20.87777268920582
"(180, 75)",0.015485569778893909,10.211348021622008,8.93546075976107,0.8813945396860914,0.9937623637736943,0.11307313315921874,292.0542165891205,20.47628625904185
"(396, 75)",0.011570340917565867,11.42903223583617,9.014478349355306,0.8402748803966312,0.8337030640776816,0.007821031512744492,188.72405179052873,20.684283478991773
"(754, 75)",0.005482956792958556,11.486167752633898,11.329847363592924,0.8539311214985047,0.8838602640338037,0.03386184870299169,34.910933150965725,22.73523528120422
"(118, 76)",0.016513190995262987,15.034336918071347,8.58613265935622,0.8863886322507103,0.950927165749959,0.06786906066391496,53.73340080126267,22.38703424309101
"(148, 76)",0.038315532764510704,13.119735703116985,7.000962726895865,0.9290525227334271,0.7868672758199613,0.15304328165982817,225.01895046181724,20.677887001291545
"(120, 77)",0.016062707854247932,14.055582287018096,6.594479674369315,0.9228701565681647,0.9511081627930025,0.02968958455988291,46.79191337797856,22.376506648164074
"(179, 77)",0.01591953822912023,8.222255664804477,9.948493879928412,0.7905003217676411,0.9076336625121586,0.12905354393788626,24.565892602598353,22.532416508583644
"(590, 77)",0.0035808423868970095,7.039794859347343,12.275172390058211,1.0712231259674494,0.6826405942954185,0.3627465858908637,14.68472116423201,24.0004682463425
"(606, 77)",0.0041901897018855,6.576107841185501,9.679425736000036,1.1524327178283686,1.2551241391024353,0.08181774063201697,113.12613668365837,21.711929803991325
"(76, 79)",0.018742053062862085,12.298630161831246,11.448637163780534,1.0862562783120748,0.8253419198618382,0.2401959497584395,371.92210733156816,20.561305067759697
"(82, 79)",0.017049522232516674,9.9624009838706,12.717042724229778,0.8175337941916725,0.782692014812648,0.04261815184468776,531.756913275314,20.133576050173673
"(84, 79)",0.017073529332575,9.963346641434299,10.717374893790002,0.8116665851933762,0.7763111647073593,0.04355904398552224,468.531772556265,20.169106002645194
"(212, 79)",0.02963847135705043,13.721207834131235,8.441900485749766,0.7702356142965847,0.8828457039103537,0.12755353411699177,322.8608164168741,20.805686868077117
"(590, 79)",0.003557981768368317,5.042930472215945,12.277205338467155,1.1029415038720798,0.7040953434788841,0.36162041141164114,34.41083076398091,23.167824002360746
"(592, 79)",0.0035702118185814494,5.041215165117967,10.27597794468735,1.0858776011404374,0.6924396721876834,0.36232253850668605,17.18788932297727,23.871166176087883
"(605, 79)",0.008878153351494797,12.720359196631229,9.053677674631828,0.7247085540757562,1.0447669686049865,0.3063443084887961,106.0715273721525,21.810099592514966
"(214, 80)",0.029510125559422725,12.719700875464373,6.4413512213802395,0.7815776499601536,0.8929735399799367,0.12474713418976102,527.813635376579,20.615038120758044
"(112, 81)",0.016078934588083193,10.054141533596306,14.588003525472374,0.9457455206649797,0.956966093115785,0.011725151529948352,179.14586857367382,21.13398363090773
"(114, 81)",0.01586077322971249,10.057180762870988,12.593595874004107,0.9533516040201487,0.978779572811174,0.025979259781641173,220.09686344532227,20.91370660116212
"(144, 82)",0.038257637506076796,7.11830592437827,11.000740026418853,0.9390826546942381,0.7945910326278907,0.15386464795624766,360.66862153104114,20.42177412019351
"(153, 82)",0.02431701552734837,11.689816034572457,8.634937029894974,0.8387811088629322,0.8316828058116154,0.008462640582045822,322.0661188488803,20.16075705814213
"(214, 82)",0.029544039354632762,10.720120872640205,6.441495603200893,0.7785805559469572,0.8902932440968239,0.12547853068703885,455.7811562211678,20.67354650607342
